"Date","Home","Away","Result","Score_Home","Score_Away","Odds_Home","Odds_Draw","Odds_Away","Division","Season","Coming5","IsPlayed"
2012-04-01,"Karlsruhe","Union Berlin","H",NA,NA,2.66,3.31,2.47,"2.Bundesliga",2011,0,1
2012-04-01,"AIK","Mjallby","D",NA,NA,1.71,3.43,4.99,"Allsvenskan",2012,0,1
2012-04-01,"Syrianska","Goteborg","H",NA,NA,4.63,3.41,1.77,"Allsvenskan",2012,0,1
2012-04-01,"Hannover","M'gladbach","H",NA,NA,2.64,3.24,2.65,"Bundesliga",2011,0,1
2012-04-01,"Hoffenheim","Schalke 04","D",NA,NA,2.91,3.33,2.37,"Bundesliga",2011,0,1
2012-04-01,"Newcastle","Liverpool","H",NA,NA,2.95,3.35,2.37,"Premier League",2011,0,1
2012-04-01,"Tottenham","Swansea","H",NA,NA,1.4,4.39,8.46,"Premier League",2011,0,1
2012-03-31,"Erzgebirge Aue","Greuther Furth","D",NA,NA,5.04,3.54,1.66,"2.Bundesliga",2011,0,1
2012-03-31,"Munich 1860","Hansa Rostock","A",NA,NA,1.65,3.65,4.94,"2.Bundesliga",2011,0,1
2012-03-31,"Elfsborg","Djurgarden","H",NA,NA,1.66,3.68,5,"Allsvenskan",2012,0,1
2012-03-31,"GAIS","Hacken","D",NA,NA,2.25,3.24,3.11,"Allsvenskan",2012,0,1
2012-03-31,"Sundsvall","Kalmar","A",NA,NA,2.64,3.14,2.62,"Allsvenskan",2012,0,1
2012-03-31,"Augsburg","FC Koln","H",NA,NA,1.99,3.42,3.73,"Bundesliga",2011,0,1
2012-03-31,"Hertha","Wolfsburg","A",NA,NA,2.41,3.32,2.86,"Bundesliga",2011,0,1
2012-03-31,"Kaiserslautern","Hamburg","A",NA,NA,2.57,3.29,2.69,"Bundesliga",2011,0,1
2012-03-31,"Leverkusen","Freiburg","A",NA,NA,1.68,3.74,4.99,"Bundesliga",2011,0,1
2012-03-31,"Nurnberg","Bayern Munich","A",NA,NA,8.71,4.69,1.36,"Bundesliga",2011,0,1
2012-03-31,"Werder Bremen","Mainz","A",NA,NA,2.07,3.38,3.47,"Bundesliga",2011,0,1
2012-03-31,"Blackpool","Southampton","H",NA,NA,2.73,3.31,2.47,"Championship",2011,0,1
2012-03-31,"Brighton","Middlesbrough","D",NA,NA,2.17,3.28,3.26,"Championship",2011,0,1
2012-03-31,"Bristol City","Derby","D",NA,NA,2.19,3.27,3.21,"Championship",2011,0,1
2012-03-31,"Cardiff","Millwall","D",NA,NA,1.86,3.42,4.14,"Championship",2011,0,1
2012-03-31,"Crystal Palace","Nott'm Forest","A",NA,NA,2.39,3.2,2.93,"Championship",2011,0,1
2012-03-31,"Hull","Coventry","A",NA,NA,1.75,3.37,4.9,"Championship",2011,0,1
2012-03-31,"Ipswich","Barnsley","H",NA,NA,1.6,3.73,5.54,"Championship",2011,0,1
2012-03-31,"Leeds","Watford","A",NA,NA,1.83,3.42,4.25,"Championship",2011,0,1
2012-03-31,"Peterboro","Leicester","H",NA,NA,3.14,3.4,2.18,"Championship",2011,0,1
2012-03-31,"Portsmouth","Burnley","A",NA,NA,2.25,3.27,3.08,"Championship",2011,0,1
2012-03-31,"West Ham","Reading","A",NA,NA,2.22,3.26,3.17,"Championship",2011,0,1
2012-03-31,"Aston Villa","Chelsea","A",NA,NA,4.49,3.46,1.83,"Premier League",2011,0,1
2012-03-31,"Everton","West Brom","H",NA,NA,1.82,3.48,4.48,"Premier League",2011,0,1
2012-03-31,"Fulham","Norwich","H",NA,NA,1.7,3.65,5.05,"Premier League",2011,0,1
2012-03-31,"Man City","Sunderland","D",NA,NA,1.22,5.95,13.95,"Premier League",2011,0,1
2012-03-31,"QPR","Arsenal","H",NA,NA,5.62,3.88,1.6,"Premier League",2011,0,1
2012-03-31,"Wigan","Stoke","H",NA,NA,2.6,3.22,2.74,"Premier League",2011,0,1
2012-03-31,"Wolves","Bolton","A",NA,NA,2.31,3.35,3.03,"Premier League",2011,0,1
2012-03-30,"Aachen","Dresden","A",NA,NA,2.05,3.44,3.36,"2.Bundesliga",2011,0,1
2012-03-30,"Braunschweig","Paderborn","D",NA,NA,1.97,3.41,3.63,"2.Bundesliga",2011,0,1
2012-03-30,"Ein Frankfurt","Bochum","H",NA,NA,1.27,5.33,9.62,"2.Bundesliga",2011,0,1
2012-03-30,"Dortmund","Stuttgart","D",NA,NA,1.29,5.38,10.42,"Bundesliga",2011,0,1
2012-03-30,"Doncaster","Birmingham","A",NA,NA,3.99,3.43,1.9,"Championship",2011,0,1
2012-03-27,"Crystal Palace","Doncaster","D",NA,NA,1.8,3.38,4.56,"Championship",2011,0,1
2012-03-27,"Ipswich","Middlesbrough","D",NA,NA,2.14,3.36,3.29,"Championship",2011,0,1
2012-03-27,"Leicester","Nott'm Forest","D",NA,NA,1.85,3.43,4.2,"Championship",2011,0,1
2012-03-27,"Peterboro","West Ham","A",NA,NA,3.64,3.47,1.97,"Championship",2011,0,1
2012-03-27,"Portsmouth","Hull","H",NA,NA,2.74,3.17,2.55,"Championship",2011,0,1
2012-03-26,"Union Berlin","Ein Frankfurt","A",NA,NA,3.34,3.33,2.06,"2.Bundesliga",2011,0,1
2012-03-26,"Man United","Fulham","H",NA,NA,1.24,5.62,13.1,"Premier League",2011,0,1
2012-03-25,"Hansa Rostock","Erzgebirge Aue","A",NA,NA,1.91,3.39,3.77,"2.Bundesliga",2011,0,1
2012-03-25,"Paderborn","Duisburg","A",NA,NA,1.73,3.52,4.53,"2.Bundesliga",2011,0,1
2012-03-25,"St Pauli","Cottbus","D",NA,NA,1.54,3.77,5.82,"2.Bundesliga",2011,0,1
2012-03-25,"FC Koln","Dortmund","A",NA,NA,7.73,4.41,1.41,"Bundesliga",2011,0,1
2012-03-25,"Stuttgart","Nurnberg","H",NA,NA,1.83,3.5,4.3,"Bundesliga",2011,0,1
2012-03-25,"Birmingham","Cardiff","D",NA,NA,2,3.3,3.7,"Championship",2011,0,1
2012-03-25,"West Brom","Newcastle","A",NA,NA,2.29,3.3,3.09,"Premier League",2011,0,1
2012-03-24,"Fortuna Dusseldorf","Braunschweig","D",NA,NA,1.58,3.81,5.29,"2.Bundesliga",2011,0,1
2012-03-24,"Greuther Furth","Karlsruhe","H",NA,NA,1.23,5.48,11.24,"2.Bundesliga",2011,0,1
2012-03-24,"Bayern Munich","Hannover","H",NA,NA,1.18,6.68,15.01,"Bundesliga",2011,0,1
2012-03-24,"Freiburg","Kaiserslautern","H",NA,NA,1.98,3.39,3.79,"Bundesliga",2011,0,1
2012-03-24,"Mainz","Hertha","A",NA,NA,1.71,3.57,5.04,"Bundesliga",2011,0,1
2012-03-24,"M'gladbach","Hoffenheim","A",NA,NA,1.69,3.58,5.23,"Bundesliga",2011,0,1
2012-03-24,"Schalke 04","Leverkusen","H",NA,NA,1.92,3.54,3.82,"Bundesliga",2011,0,1
2012-03-24,"Werder Bremen","Augsburg","D",NA,NA,1.81,3.5,4.47,"Bundesliga",2011,0,1
2012-03-24,"Barnsley","Peterboro","H",NA,NA,2.39,3.33,2.82,"Championship",2011,0,1
2012-03-24,"Burnley","West Ham","D",NA,NA,3.05,3.24,2.29,"Championship",2011,0,1
2012-03-24,"Coventry","Portsmouth","H",NA,NA,2.2,3.24,3.18,"Championship",2011,0,1
2012-03-24,"Derby","Crystal Palace","H",NA,NA,2.44,3.16,2.88,"Championship",2011,0,1
2012-03-24,"Leicester","Hull","H",NA,NA,2.06,3.25,3.58,"Championship",2011,0,1
2012-03-24,"Middlesbrough","Bristol City","D",NA,NA,1.61,3.62,5.71,"Championship",2011,0,1
2012-03-24,"Millwall","Leeds","A",NA,NA,2.37,3.28,2.89,"Championship",2011,0,1
2012-03-24,"Nott'm Forest","Brighton","D",NA,NA,2.23,3.28,3.13,"Championship",2011,0,1
2012-03-24,"Reading","Blackpool","H",NA,NA,1.86,3.46,4.05,"Championship",2011,0,1
2012-03-24,"Southampton","Doncaster","H",NA,NA,1.32,4.81,9.44,"Championship",2011,0,1
2012-03-24,"Watford","Ipswich","H",NA,NA,2.47,3.31,2.74,"Championship",2011,0,1
2012-03-24,"Arsenal","Aston Villa","H",NA,NA,1.35,4.76,9.41,"Premier League",2011,0,1
2012-03-24,"Bolton","Blackburn","H",NA,NA,2.4,3.34,2.91,"Premier League",2011,0,1
2012-03-24,"Chelsea","Tottenham","D",NA,NA,1.88,3.49,4.14,"Premier League",2011,0,1
2012-03-24,"Liverpool","Wigan","A",NA,NA,1.29,5.16,11.29,"Premier League",2011,0,1
2012-03-24,"Norwich","Wolves","H",NA,NA,1.75,3.6,4.67,"Premier League",2011,0,1
2012-03-24,"Stoke","Man City","D",NA,NA,5.91,3.67,1.62,"Premier League",2011,0,1
2012-03-24,"Sunderland","QPR","H",NA,NA,2.01,3.33,3.79,"Premier League",2011,0,1
2012-03-24,"Swansea","Everton","A",NA,NA,2.18,3.25,3.39,"Premier League",2011,0,1
2012-03-23,"Bochum","Ingolstadt","A",NA,NA,1.96,3.4,3.69,"2.Bundesliga",2011,0,1
2012-03-23,"Dresden","Munich 1860","A",NA,NA,2.22,3.33,3.08,"2.Bundesliga",2011,0,1
2012-03-23,"Frankfurt FSV","Aachen","H",NA,NA,2.1,3.31,3.36,"2.Bundesliga",2011,0,1
2012-03-23,"Wolfsburg","Hamburg","H",NA,NA,2.02,3.5,3.6,"Bundesliga",2011,0,1
2012-03-21,"Blackpool","Leicester","D",NA,NA,2.4,3.29,2.84,"Championship",2011,0,1
2012-03-21,"Cardiff","Coventry","D",NA,NA,1.62,3.66,5.35,"Championship",2011,0,1
2012-03-21,"Ipswich","Burnley","H",NA,NA,1.95,3.4,3.74,"Championship",2011,0,1
2012-03-21,"Everton","Arsenal","A",NA,NA,3.03,3.29,2.34,"Premier League",2011,0,1
2012-03-21,"Man City","Chelsea","H",NA,NA,1.89,3.48,4.13,"Premier League",2011,0,1
2012-03-21,"QPR","Liverpool","H",NA,NA,4.59,3.52,1.79,"Premier League",2011,0,1
2012-03-21,"Tottenham","Stoke","D",NA,NA,1.41,4.33,8.15,"Premier League",2011,0,1
2012-03-20,"Brighton","Derby","H",NA,NA,1.83,3.41,4.32,"Championship",2011,0,1
2012-03-20,"Bristol City","Watford","A",NA,NA,2.4,3.26,2.88,"Championship",2011,0,1
2012-03-20,"Crystal Palace","Barnsley","H",NA,NA,1.83,3.39,4.34,"Championship",2011,0,1
2012-03-20,"Doncaster","Millwall","A",NA,NA,2.43,3.25,2.84,"Championship",2011,0,1
2012-03-20,"Hull","Southampton","A",NA,NA,2.77,3.23,2.5,"Championship",2011,0,1
2012-03-20,"Leeds","Nott'm Forest","A",NA,NA,1.92,3.4,3.91,"Championship",2011,0,1
2012-03-20,"Peterboro","Reading","H",NA,NA,3.74,3.44,1.95,"Championship",2011,0,1
2012-03-20,"Portsmouth","Birmingham","H",NA,NA,3.63,3.31,2,"Championship",2011,0,1
2012-03-20,"West Ham","Middlesbrough","D",NA,NA,1.77,3.48,4.53,"Championship",2011,0,1
2012-03-20,"Blackburn","Sunderland","H",NA,NA,2.36,3.33,2.98,"Premier League",2011,0,1
2012-03-19,"Cottbus","Fortuna Dusseldorf","D",NA,NA,3.26,3.29,2.11,"2.Bundesliga",2011,0,1
2012-03-18,"Duisburg","Bochum","H",NA,NA,2.4,3.24,2.78,"2.Bundesliga",2011,0,1
2012-03-18,"Erzgebirge Aue","St Pauli","H",NA,NA,3.37,3.28,2.07,"2.Bundesliga",2011,0,1
2012-03-18,"Karlsruhe","Hansa Rostock","D",NA,NA,2.12,3.27,3.25,"2.Bundesliga",2011,0,1
2012-03-18,"Hannover","FC Koln","H",NA,NA,1.61,3.69,5.77,"Bundesliga",2011,0,1
2012-03-18,"Kaiserslautern","Schalke 04","A",NA,NA,3.46,3.29,2.11,"Bundesliga",2011,0,1
2012-03-18,"Cardiff","Burnley","D",NA,NA,1.91,3.37,3.91,"Championship",2011,0,1
2012-03-18,"Newcastle","Norwich","H",NA,NA,1.78,3.65,4.43,"Premier League",2011,0,1
2012-03-18,"Wolves","Man United","A",NA,NA,8.83,4.89,1.34,"Premier League",2011,0,1
2012-03-17,"Ingolstadt","Paderborn","H",NA,NA,2.53,3.23,2.63,"2.Bundesliga",2011,0,1
2012-03-17,"Munich 1860","Greuther Furth","A",NA,NA,2.92,3.27,2.29,"2.Bundesliga",2011,0,1
2012-03-17,"Augsburg","Mainz","H",NA,NA,2.9,3.23,2.43,"Bundesliga",2011,0,1
2012-03-17,"Dortmund","Werder Bremen","H",NA,NA,1.35,4.75,8.82,"Bundesliga",2011,0,1
2012-03-17,"Hamburg","Freiburg","A",NA,NA,1.81,3.56,4.32,"Bundesliga",2011,0,1
2012-03-17,"Hertha","Bayern Munich","A",NA,NA,8.99,4.64,1.35,"Bundesliga",2011,0,1
2012-03-17,"Leverkusen","M'gladbach","A",NA,NA,2.08,3.33,3.5,"Bundesliga",2011,0,1
2012-03-17,"Nurnberg","Wolfsburg","A",NA,NA,2.03,3.36,3.6,"Bundesliga",2011,0,1
2012-03-17,"Barnsley","Reading","A",NA,NA,3.98,3.38,1.9,"Championship",2011,0,1
2012-03-17,"Birmingham","Middlesbrough","H",NA,NA,1.94,3.29,3.87,"Championship",2011,0,1
2012-03-17,"Blackpool","Brighton","H",NA,NA,1.92,3.39,3.82,"Championship",2011,0,1
2012-03-17,"Crystal Palace","Hull","D",NA,NA,2.46,3.15,2.85,"Championship",2011,0,1
2012-03-17,"Doncaster","Derby","A",NA,NA,2.21,3.26,3.18,"Championship",2011,0,1
2012-03-17,"Ipswich","Peterboro","H",NA,NA,1.76,3.62,4.32,"Championship",2011,0,1
2012-03-17,"Leeds","West Ham","D",NA,NA,2.68,3.25,2.54,"Championship",2011,0,1
2012-03-17,"Millwall","Southampton","A",NA,NA,3.46,3.28,2.07,"Championship",2011,0,1
2012-03-17,"Portsmouth","Bristol City","D",NA,NA,2.22,3.25,3.13,"Championship",2011,0,1
2012-03-17,"Watford","Coventry","D",NA,NA,1.93,3.41,3.79,"Championship",2011,0,1
2012-03-17,"Fulham","Swansea","A",NA,NA,1.84,3.42,4.43,"Premier League",2011,0,1
2012-03-17,"Wigan","West Brom","D",NA,NA,2.75,3.28,2.55,"Premier League",2011,0,1
2012-03-16,"Aachen","Union Berlin","A",NA,NA,2.51,3.26,2.68,"2.Bundesliga",2011,0,1
2012-03-16,"Braunschweig","Frankfurt FSV","D",NA,NA,1.7,3.64,4.65,"2.Bundesliga",2011,0,1
2012-03-16,"Ein Frankfurt","Dresden","H",NA,NA,1.36,4.63,7.85,"2.Bundesliga",2011,0,1
2012-03-16,"Hoffenheim","Stuttgart","A",NA,NA,2.35,3.32,3,"Bundesliga",2011,0,1
2012-03-14,"Erzgebirge Aue","Munich 1860","D",NA,NA,3.06,3.28,2.21,"2.Bundesliga",2011,0,1
2012-03-13,"Cardiff","Hull","A",NA,NA,2.08,3.25,3.57,"Championship",2011,0,1
2012-03-13,"Derby","Nott'm Forest","H",NA,NA,2.71,3.15,2.62,"Championship",2011,0,1
2012-03-13,"Doncaster","Reading","D",NA,NA,3.89,3.39,1.93,"Championship",2011,0,1
2012-03-13,"Leicester","Birmingham","H",NA,NA,2.43,3.22,2.87,"Championship",2011,0,1
2012-03-13,"Liverpool","Everton","H",NA,NA,1.74,3.5,5.11,"Premier League",2011,0,1
2012-03-12,"St Pauli","Karlsruhe","H",NA,NA,1.39,4.26,7.61,"2.Bundesliga",2011,0,1
2012-03-12,"Arsenal","Newcastle","H",NA,NA,1.47,4.14,6.98,"Premier League",2011,0,1
2012-03-11,"Cottbus","Braunschweig","D",NA,NA,2.39,3.17,2.83,"2.Bundesliga",2011,0,1
2012-03-11,"Dresden","Ingolstadt","D",NA,NA,1.89,3.37,3.81,"2.Bundesliga",2011,0,1
2012-03-11,"Hansa Rostock","Ein Frankfurt","A",NA,NA,4.17,3.42,1.8,"2.Bundesliga",2011,0,1
2012-03-11,"Schalke 04","Hamburg","H",NA,NA,1.81,3.49,4.34,"Bundesliga",2011,0,1
2012-03-11,"Werder Bremen","Hannover","H",NA,NA,1.97,3.42,3.71,"Bundesliga",2011,0,1
2012-03-11,"Middlesbrough","Leeds","A",NA,NA,2,3.3,3.59,"Championship",2011,0,1
2012-03-11,"Man United","West Brom","H",NA,NA,1.28,5.4,10.67,"Premier League",2011,0,1
2012-03-11,"Norwich","Wigan","D",NA,NA,1.84,3.47,4.25,"Premier League",2011,0,1
2012-03-11,"Swansea","Man City","H",NA,NA,6.28,3.7,1.57,"Premier League",2011,0,1
2012-03-10,"Fortuna Dusseldorf","Erzgebirge Aue","H",NA,NA,1.33,4.43,9.08,"2.Bundesliga",2011,0,1
2012-03-10,"Frankfurt FSV","Munich 1860","H",NA,NA,3.15,3.31,2.13,"2.Bundesliga",2011,0,1
2012-03-10,"Augsburg","Dortmund","D",NA,NA,8.2,4.44,1.39,"Bundesliga",2011,0,1
2012-03-10,"Bayern Munich","Hoffenheim","H",NA,NA,1.25,5.62,11.62,"Bundesliga",2011,0,1
2012-03-10,"FC Koln","Hertha","H",NA,NA,2.37,3.26,2.95,"Bundesliga",2011,0,1
2012-03-10,"Mainz","Nurnberg","H",NA,NA,1.97,3.34,3.87,"Bundesliga",2011,0,1
2012-03-10,"M'gladbach","Freiburg","D",NA,NA,1.54,4.02,5.97,"Bundesliga",2011,0,1
2012-03-10,"Wolfsburg","Leverkusen","H",NA,NA,2.91,3.32,2.37,"Bundesliga",2011,0,1
2012-03-10,"Brighton","Portsmouth","H",NA,NA,1.65,3.53,5.18,"Championship",2011,0,1
2012-03-10,"Bristol City","Cardiff","A",NA,NA,3.09,3.25,2.24,"Championship",2011,0,1
2012-03-10,"Burnley","Crystal Palace","D",NA,NA,2,3.28,3.67,"Championship",2011,0,1
2012-03-10,"Coventry","Birmingham","D",NA,NA,3.57,3.27,2.03,"Championship",2011,0,1
2012-03-10,"Derby","Watford","A",NA,NA,2.29,3.24,3,"Championship",2011,0,1
2012-03-10,"Hull","Ipswich","D",NA,NA,2.01,3.3,3.62,"Championship",2011,0,1
2012-03-10,"Nott'm Forest","Millwall","H",NA,NA,2.17,3.24,3.26,"Championship",2011,0,1
2012-03-10,"Peterboro","Blackpool","H",NA,NA,2.94,3.34,2.29,"Championship",2011,0,1
2012-03-10,"Reading","Leicester","H",NA,NA,2.1,3.23,3.44,"Championship",2011,0,1
2012-03-10,"Southampton","Barnsley","H",NA,NA,1.38,4.3,8.39,"Championship",2011,0,1
2012-03-10,"West Ham","Doncaster","D",NA,NA,1.36,4.46,8.51,"Championship",2011,0,1
2012-03-10,"Aston Villa","Fulham","H",NA,NA,2.46,3.24,2.88,"Premier League",2011,0,1
2012-03-10,"Bolton","QPR","H",NA,NA,2.41,3.27,2.94,"Premier League",2011,0,1
2012-03-10,"Chelsea","Stoke","H",NA,NA,1.39,4.44,8.47,"Premier League",2011,0,1
2012-03-10,"Everton","Tottenham","H",NA,NA,2.84,3.27,2.48,"Premier League",2011,0,1
2012-03-10,"Sunderland","Liverpool","H",NA,NA,3.87,3.34,1.98,"Premier League",2011,0,1
2012-03-10,"Wolves","Blackburn","A",NA,NA,2.32,3.31,3.02,"Premier League",2011,0,1
2012-03-09,"Greuther Furth","Aachen","H",NA,NA,1.36,4.48,8.41,"2.Bundesliga",2011,0,1
2012-03-09,"Paderborn","Bochum","D",NA,NA,1.93,3.41,3.71,"2.Bundesliga",2011,0,1
2012-03-09,"Union Berlin","Duisburg","D",NA,NA,1.7,3.65,4.63,"2.Bundesliga",2011,0,1
2012-03-09,"Stuttgart","Kaiserslautern","D",NA,NA,1.62,3.84,5.48,"Bundesliga",2011,0,1
2012-03-07,"Brighton","Cardiff","D",NA,NA,2.4,3.18,2.88,"Championship",2011,0,1
2012-03-07,"West Ham","Watford","D",NA,NA,1.55,3.78,5.92,"Championship",2011,0,1
2012-03-06,"Bristol City","Leicester","H",NA,NA,3.93,3.38,1.92,"Championship",2011,0,1
2012-03-06,"Coventry","Crystal Palace","D",NA,NA,2.52,3.16,2.76,"Championship",2011,0,1
2012-03-06,"Derby","Blackpool","H",NA,NA,3.01,3.3,2.3,"Championship",2011,0,1
2012-03-06,"Hull","Leeds","D",NA,NA,2.02,3.33,3.64,"Championship",2011,0,1
2012-03-06,"Middlesbrough","Barnsley","H",NA,NA,1.64,3.63,5.45,"Championship",2011,0,1
2012-03-06,"Nott'm Forest","Doncaster","A",NA,NA,1.72,3.55,4.84,"Championship",2011,0,1
2012-03-06,"Peterboro","Millwall","A",NA,NA,2.31,3.27,3.02,"Championship",2011,0,1
2012-03-06,"Reading","Portsmouth","H",NA,NA,1.52,3.79,6.7,"Championship",2011,0,1
2012-03-06,"Southampton","Ipswich","D",NA,NA,1.62,3.8,5.26,"Championship",2011,0,1
2012-03-05,"Munich 1860","St Pauli","D",NA,NA,2.28,3.26,2.95,"2.Bundesliga",2011,0,1
2012-03-04,"Braunschweig","Hansa Rostock","H",NA,NA,1.72,3.43,4.69,"2.Bundesliga",2011,0,1
2012-03-04,"Ein Frankfurt","Cottbus","H",NA,NA,1.36,4.41,7.85,"2.Bundesliga",2011,0,1
2012-03-04,"Erzgebirge Aue","Frankfurt FSV","H",NA,NA,2.13,3.22,3.27,"2.Bundesliga",2011,0,1
2012-03-04,"Hoffenheim","FC Koln","D",NA,NA,1.61,3.72,5.55,"Bundesliga",2011,0,1
2012-03-04,"Nurnberg","M'gladbach","H",NA,NA,2.9,3.22,2.42,"Bundesliga",2011,0,1
2012-03-04,"Cardiff","West Ham","A",NA,NA,2.42,3.26,2.8,"Championship",2011,0,1
2012-03-04,"Fulham","Wolves","H",NA,NA,1.58,3.79,6.08,"Premier League",2011,0,1
2012-03-04,"Newcastle","Sunderland","D",NA,NA,2.09,3.31,3.54,"Premier League",2011,0,1
2012-03-04,"Tottenham","Man United","A",NA,NA,2.86,3.32,2.44,"Premier League",2011,0,1
2012-03-03,"Aachen","Paderborn","A",NA,NA,2.27,3.22,2.97,"2.Bundesliga",2011,0,1
2012-03-03,"Karlsruhe","Fortuna Dusseldorf","A",NA,NA,3.65,3.32,1.95,"2.Bundesliga",2011,0,1
2012-03-03,"Dortmund","Mainz","H",NA,NA,1.29,5.1,10.46,"Bundesliga",2011,0,1
2012-03-03,"Freiburg","Schalke 04","H",NA,NA,3.78,3.5,1.93,"Bundesliga",2011,0,1
2012-03-03,"Hamburg","Stuttgart","A",NA,NA,1.99,3.42,3.69,"Bundesliga",2011,0,1
2012-03-03,"Hannover","Augsburg","D",NA,NA,1.73,3.57,4.86,"Bundesliga",2011,0,1
2012-03-03,"Hertha","Werder Bremen","H",NA,NA,2.51,3.31,2.74,"Bundesliga",2011,0,1
2012-03-03,"Kaiserslautern","Wolfsburg","D",NA,NA,2.3,3.27,3.07,"Bundesliga",2011,0,1
2012-03-03,"Leverkusen","Bayern Munich","H",NA,NA,4.44,3.58,1.78,"Bundesliga",2011,0,1
2012-03-03,"Barnsley","Nott'm Forest","D",NA,NA,2.68,3.21,2.56,"Championship",2011,0,1
2012-03-03,"Birmingham","Derby","D",NA,NA,1.5,3.74,6.99,"Championship",2011,0,1
2012-03-03,"Crystal Palace","Peterboro","H",NA,NA,2,3.3,3.64,"Championship",2011,0,1
2012-03-03,"Doncaster","Brighton","D",NA,NA,2.78,3.2,2.47,"Championship",2011,0,1
2012-03-03,"Ipswich","Bristol City","H",NA,NA,1.77,3.55,4.33,"Championship",2011,0,1
2012-03-03,"Leeds","Southampton","A",NA,NA,2.9,3.27,2.35,"Championship",2011,0,1
2012-03-03,"Leicester","Coventry","H",NA,NA,1.54,3.76,6.23,"Championship",2011,0,1
2012-03-03,"Millwall","Reading","A",NA,NA,2.91,3.19,2.39,"Championship",2011,0,1
2012-03-03,"Portsmouth","Middlesbrough","A",NA,NA,2.85,3.2,2.42,"Championship",2011,0,1
2012-03-03,"Watford","Burnley","H",NA,NA,2.48,3.26,2.73,"Championship",2011,0,1
2012-03-03,"Blackburn","Aston Villa","D",NA,NA,2.37,3.3,2.96,"Premier League",2011,0,1
2012-03-03,"Liverpool","Arsenal","A",NA,NA,2,3.41,3.74,"Premier League",2011,0,1
2012-03-03,"Man City","Bolton","H",NA,NA,1.13,7.96,21.06,"Premier League",2011,0,1
2012-03-03,"QPR","Everton","D",NA,NA,3.05,3.26,2.35,"Premier League",2011,0,1
2012-03-03,"Stoke","Norwich","H",NA,NA,1.86,3.44,4.29,"Premier League",2011,0,1
2012-03-03,"West Brom","Chelsea","H",NA,NA,4.02,3.42,1.93,"Premier League",2011,0,1
2012-03-03,"Wigan","Swansea","A",NA,NA,2.44,3.25,2.89,"Premier League",2011,0,1
2012-03-02,"Bochum","Dresden","A",NA,NA,2.08,3.4,3.28,"2.Bundesliga",2011,0,1
2012-03-02,"Duisburg","Greuther Furth","A",NA,NA,4,3.5,1.84,"2.Bundesliga",2011,0,1
2012-03-02,"Ingolstadt","Union Berlin","D",NA,NA,2.38,3.26,2.84,"2.Bundesliga",2011,0,1
2012-03-02,"Blackpool","Hull","D",NA,NA,2.16,3.25,3.34,"Championship",2011,0,1
2012-02-27,"Fortuna Dusseldorf","Aachen","D",NA,NA,1.51,3.79,6.26,"2.Bundesliga",2011,0,1
2012-02-26,"Frankfurt FSV","Karlsruhe","H",NA,NA,2.3,3.21,2.93,"2.Bundesliga",2011,0,1
2012-02-26,"Paderborn","Ein Frankfurt","H",NA,NA,3.4,3.33,2.03,"2.Bundesliga",2011,0,1
2012-02-26,"St Pauli","Braunschweig","D",NA,NA,1.79,3.46,4.19,"2.Bundesliga",2011,0,1
2012-02-26,"Bayern Munich","Schalke 04","H",NA,NA,1.43,4.38,7.19,"Bundesliga",2011,0,1
2012-02-26,"Dortmund","Hannover","H",NA,NA,1.27,5.29,11.03,"Bundesliga",2011,0,1
2012-02-26,"Arsenal","Tottenham","H",NA,NA,2.46,3.36,2.8,"Premier League",2011,0,1
2012-02-26,"Norwich","Man United","A",NA,NA,6.14,4.08,1.53,"Premier League",2011,0,1
2012-02-26,"Stoke","Swansea","H",NA,NA,2.11,3.28,3.53,"Premier League",2011,0,1
2012-02-25,"Cottbus","Erzgebirge Aue","H",NA,NA,1.96,3.37,3.59,"2.Bundesliga",2011,0,1
2012-02-25,"Greuther Furth","Bochum","H",NA,NA,1.58,3.72,5.38,"2.Bundesliga",2011,0,1
2012-02-25,"Augsburg","Hertha","H",NA,NA,2.62,3.21,2.69,"Bundesliga",2011,0,1
2012-02-25,"FC Koln","Leverkusen","A",NA,NA,3.8,3.41,1.95,"Bundesliga",2011,0,1
2012-02-25,"Mainz","Kaiserslautern","H",NA,NA,1.76,3.47,4.76,"Bundesliga",2011,0,1
2012-02-25,"Stuttgart","Freiburg","H",NA,NA,1.69,3.68,4.97,"Bundesliga",2011,0,1
2012-02-25,"Werder Bremen","Nurnberg","A",NA,NA,1.8,3.56,4.32,"Bundesliga",2011,0,1
2012-02-25,"Wolfsburg","Hoffenheim","A",NA,NA,2.2,3.31,3.24,"Bundesliga",2011,0,1
2012-02-25,"Birmingham","Nott'm Forest","A",NA,NA,1.6,3.67,5.59,"Championship",2011,0,1
2012-02-25,"Brighton","Ipswich","H",NA,NA,2.28,3.29,2.99,"Championship",2011,0,1
2012-02-25,"Bristol City","Blackpool","A",NA,NA,2.95,3.27,2.32,"Championship",2011,0,1
2012-02-25,"Burnley","Millwall","A",NA,NA,1.95,3.36,3.75,"Championship",2011,0,1
2012-02-25,"Coventry","Barnsley","H",NA,NA,2.3,3.24,2.99,"Championship",2011,0,1
2012-02-25,"Doncaster","Peterboro","D",NA,NA,2.34,3.27,2.91,"Championship",2011,0,1
2012-02-25,"Middlesbrough","Reading","A",NA,NA,2.47,3.19,2.78,"Championship",2011,0,1
