"Date","Div","Home","Away","Season","Res","AvgH","AvgD","AvgA","Date_Stryktipset","Matchnr"
"2017-09-08","D1","Hamburg","RB Leipzig",2017,"A",3.84,3.59,1.96,"",NA
"2017-09-08","D2","Dresden","Greuther Furth",2017,"D",2.34,3.26,2.99,"",NA
"2017-09-08","D2","Heidenheim","Regensburg",2017,"A",2.01,3.39,3.6,"",NA
"2017-09-08","E1","Derby","Hull",2017,"H",2.11,3.35,3.58,"",NA
"2017-09-09","Allsvenskan","Ostersunds","AFC Eskilstuna",2017,"H",1.37,4.76,8.21,"",NA
"2017-09-09","D1","Augsburg","FC Koln",2017,"H",2.39,3.27,3.08,"",NA
"2017-09-09","D1","Freiburg","Dortmund",2017,"D",7.26,4.85,1.42,"",NA
"2017-09-09","D1","Hoffenheim","Bayern Munich",2017,"H",6.51,4.73,1.46,"",NA
"2017-09-09","D1","Mainz","Leverkusen",2017,"H",2.91,3.44,2.4,"",NA
"2017-09-09","D1","M'gladbach","Ein Frankfurt",2017,"A",1.86,3.59,4.26,"",NA
"2017-09-09","D1","Wolfsburg","Hannover",2017,"D",1.85,3.54,4.4,"",NA
"2017-09-09","D2","Bielefeld","Duisburg",2017,"A",2.15,3.3,3.3,"",NA
"2017-09-09","D2","Holstein Kiel","Kaiserslautern",2017,"H",1.77,3.57,4.39,"",NA
"2017-09-09","D2","Ingolstadt","Erzgebirge Aue",2017,"A",1.79,3.48,4.41,"",NA
"2017-09-09","E0","Arsenal","Bournemouth",2017,"H",1.36,5.36,8.22,"",NA
"2017-09-09","E0","Brighton","West Brom",2017,"H",2.63,3.01,3.01,"",NA
"2017-09-09","E0","Everton","Tottenham",2017,"A",3.69,3.4,2.09,"",NA
"2017-09-09","E0","Leicester","Chelsea",2017,"A",4.51,3.73,1.8,"",NA
"2017-09-09","E0","Man City","Liverpool",2017,"H",1.87,3.82,4.03,"",NA
"2017-09-09","E0","Southampton","Watford",2017,"A",1.66,3.86,5.56,"",NA
"2017-09-09","E0","Stoke","Man United",2017,"D",7.02,4.27,1.5,"",NA
"2017-09-09","E1","Aston Villa","Brentford",2017,"D",1.97,3.47,3.79,"",NA
"2017-09-09","E1","Bolton","Middlesbrough",2017,"A",3.88,3.27,2.02,"",NA
"2017-09-09","E1","Fulham","Cardiff",2017,"D",2.12,3.45,3.34,"",NA
"2017-09-09","E1","Leeds","Burton",2017,"H",1.54,3.94,6.34,"",NA
"2017-09-09","E1","Norwich","Birmingham",2017,"H",1.82,3.67,4.21,"",NA
"2017-09-09","E1","Preston","Barnsley",2017,"D",1.62,3.9,5.39,"",NA
"2017-09-09","E1","QPR","Ipswich",2017,"H",1.96,3.47,3.82,"",NA
"2017-09-09","E1","Reading","Bristol City",2017,"A",2.4,3.35,2.91,"",NA
"2017-09-09","E1","Sheffield Weds","Nott'm Forest",2017,"H",1.83,3.51,4.42,"",NA
"2017-09-09","E1","Sunderland","Sheffield United",2017,"A",2.15,3.29,3.44,"",NA
"2017-09-09","E1","Wolves","Millwall",2017,"H",1.79,3.58,4.55,"",NA
"2017-09-10","Allsvenskan","Elfsborg","Kalmar",2017,"D",1.77,3.8,4.31,"",NA
"2017-09-10","Allsvenskan","Halmstad","Hacken",2017,"A",4.07,3.48,1.91,"",NA
"2017-09-10","Allsvenskan","Hammarby","AIK",2017,"D",2.9,3.18,2.49,"",NA
"2017-09-10","Allsvenskan","Orebro","Malmo FF",2017,"H",4.64,3.99,1.69,"",NA
"2017-09-10","Allsvenskan","Jonkopings","Norrkoping",2017,"A",2.7,3.31,2.58,"",NA
"2017-09-10","Allsvenskan","Sirius","Sundsvall",2017,"A",1.77,3.63,4.57,"",NA
"2017-09-10","D1","Hertha","Werder Bremen",2017,"D",1.98,3.49,3.84,"",NA
"2017-09-10","D1","Schalke 04","Stuttgart",2017,"H",1.72,3.82,4.78,"",NA
"2017-09-10","D2","Braunschweig","Sandhausen",2017,"D",2.04,3.28,3.56,"",NA
"2017-09-10","D2","Darmstadt","Bochum",2017,"A",2.27,3.25,3.08,"",NA
"2017-09-10","D2","Fortuna Dusseldorf","Union Berlin",2017,"H",2.5,3.19,2.77,"",NA
"2017-09-10","E0","Burnley","Crystal Palace",2017,"H",2.33,3.19,3.32,"",NA
"2017-09-10","E0","Swansea","Newcastle",2017,"A",2.38,3.2,3.21,"",NA
"2017-09-11","Allsvenskan","Goteborg","Djurgarden",2017,"A",2.86,3.3,2.45,"",NA
"2017-09-11","D2","Nurnberg","St Pauli",2017,"A",2.16,3.27,3.28,"",NA
"2017-09-11","E0","West Ham","Huddersfield",2017,"H",1.92,3.46,4.27,"",NA
"2017-09-12","E1","Aston Villa","Middlesbrough",2017,"D",2.53,3.1,2.93,"",NA
"2017-09-12","E1","Bolton","Sheffield United",2017,"A",3.25,3.26,2.25,"",NA
"2017-09-12","E1","Leeds","Birmingham",2017,"H",1.69,3.74,5.1,"",NA
"2017-09-12","E1","Norwich","Burton",2017,"D",1.4,4.75,7.66,"",NA
"2017-09-12","E1","Preston","Cardiff",2017,"H",2.74,3.21,2.64,"",NA
"2017-09-12","E1","QPR","Millwall",2017,"D",2.32,3.32,3.09,"",NA
"2017-09-12","E1","Sheffield Weds","Brentford",2017,"H",2.04,3.53,3.52,"",NA
"2017-09-12","E1","Sunderland","Nott'm Forest",2017,"A",2.04,3.49,3.58,"",NA
"2017-09-12","E1","Wolves","Bristol City",2017,"D",1.83,3.59,4.33,"",NA
"2017-09-13","E1","Fulham","Hull",2017,"H",1.81,3.73,4.19,"",NA
"2017-09-15","Allsvenskan","Kalmar","Norrkoping",2017,"D",2.28,3.4,3.07,"",NA
"2017-09-15","D1","Hannover","Hamburg",2017,"H",1.97,3.45,3.96,"",NA
"2017-09-15","D2","Erzgebirge Aue","Holstein Kiel",2017,"A",2.8,3.16,2.51,"",NA
"2017-09-15","D2","Union Berlin","Braunschweig",2017,"D",1.8,3.58,4.24,"",NA
"2017-09-15","E0","Bournemouth","Brighton",2017,"H",2.14,3.34,3.66,"",NA
"2017-09-16","Allsvenskan","Goteborg","Jonkopings",2017,"D",1.64,3.83,5.37,"",NA
"2017-09-16","Allsvenskan","Djurgarden","Orebro",2017,"H",1.37,5.07,7.69,"",NA
"2017-09-16","Allsvenskan","Hacken","Elfsborg",2017,"H",1.83,3.72,4.07,"",NA
"2017-09-16","D1","Bayern Munich","Mainz",2017,"H",1.15,8.49,17.51,"",NA
"2017-09-16","D1","Ein Frankfurt","Augsburg",2017,"A",1.86,3.43,4.49,"",NA
"2017-09-16","D1","RB Leipzig","M'gladbach",2017,"D",1.67,3.97,4.99,"",NA
"2017-09-16","D1","Stuttgart","Wolfsburg",2017,"H",2.41,3.37,2.95,"",NA
"2017-09-16","D1","Werder Bremen","Schalke 04",2017,"A",2.71,3.4,2.58,"",NA
"2017-09-16","D2","Duisburg","Nurnberg",2017,"A",2.43,3.23,2.83,"",NA
"2017-09-16","D2","Sandhausen","Kaiserslautern",2017,"H",2.06,3.23,3.62,"",NA
"2017-09-16","D2","St Pauli","Ingolstadt",2017,"A",2.44,3.17,2.87,"",NA
"2017-09-16","E0","Crystal Palace","Southampton",2017,"A",2.95,3.21,2.54,"",NA
"2017-09-16","E0","Huddersfield","Leicester",2017,"D",3.31,3.33,2.27,"",NA
"2017-09-16","E0","Liverpool","Burnley",2017,"D",1.26,5.89,11.99,"",NA
"2017-09-16","E0","Newcastle","Stoke",2017,"H",2.34,3.21,3.28,"",NA
"2017-09-16","E0","Tottenham","Swansea",2017,"D",1.23,6.38,13.26,"",NA
"2017-09-16","E0","Watford","Man City",2017,"A",8.75,5.36,1.34,"",NA
"2017-09-16","E0","West Brom","West Ham",2017,"D",2.33,3.22,3.29,"",NA
"2017-09-16","E1","Barnsley","Aston Villa",2017,"A",3.44,3.47,2.07,"",NA
"2017-09-16","E1","Birmingham","Preston",2017,"A",2.53,3.22,2.82,"",NA
"2017-09-16","E1","Brentford","Reading",2017,"D",2.04,3.55,3.48,"",NA
"2017-09-16","E1","Bristol City","Derby",2017,"H",2.41,3.31,2.91,"",NA
"2017-09-16","E1","Burton","Fulham",2017,"H",4.14,3.67,1.83,"",NA
"2017-09-16","E1","Cardiff","Sheffield Weds",2017,"D",2.04,3.3,3.75,"",NA
"2017-09-16","E1","Hull","Sunderland",2017,"D",2.05,3.34,3.66,"",NA
"2017-09-16","E1","Ipswich","Bolton",2017,"H",2.03,3.43,3.61,"",NA
"2017-09-16","E1","Middlesbrough","QPR",2017,"H",1.7,3.63,5.1,"",NA
"2017-09-16","E1","Millwall","Leeds",2017,"H",2.86,3.14,2.54,"",NA
"2017-09-16","E1","Nott'm Forest","Wolves",2017,"A",3.41,3.22,2.19,"",NA
"2017-09-16","E1","Sheffield United","Norwich",2017,"A",2.43,3.38,2.84,"",NA
"2017-09-17","Allsvenskan","AIK","Halmstad",2017,"H",1.29,5.1,11.51,"",NA
"2017-09-17","Allsvenskan","Sirius","Ostersunds",2017,"A",3.08,3.24,2.37,"",NA
"2017-09-17","Allsvenskan","Malmo FF","Hammarby",2017,"H",1.42,4.59,7.51,"",NA
"2017-09-17","D1","Dortmund","FC Koln",2017,"H",1.25,6.13,11.83,"",NA
"2017-09-17","D1","Hoffenheim","Hertha",2017,"D",1.71,3.82,4.89,"",NA
"2017-09-17","D1","Leverkusen","Freiburg",2017,"H",1.46,4.55,6.85,"",NA
"2017-09-17","D2","Bochum","Heidenheim",2017,"A",1.9,3.43,3.89,"",NA
"2017-09-17","D2","Darmstadt","Bielefeld",2017,"H",1.99,3.33,3.68,"",NA
"2017-09-17","D2","Greuther Furth","Fortuna Dusseldorf",2017,"H",2.67,3.18,2.6,"",NA
"2017-09-17","D2","Regensburg","Dresden",2017,"A",2.37,3.35,2.83,"",NA
"2017-09-17","E0","Chelsea","Arsenal",2017,"D",1.8,3.85,4.37,"",NA
"2017-09-17","E0","Man United","Everton",2017,"H",1.34,5.09,10.03,"",NA
"2017-09-18","Allsvenskan","AFC Eskilstuna","Sundsvall",2017,"A",2.71,3.23,2.59,"",NA
"2017-09-19","Allsvenskan","Elfsborg","Djurgarden",2017,"D",3.73,3.82,1.89,"",NA
"2017-09-19","Allsvenskan","Norrkoping","Hacken",2017,"H",2.3,3.48,2.95,"",NA
"2017-09-19","D1","Augsburg","RB Leipzig",2017,"H",3.49,3.46,2.11,"",NA
"2017-09-19","D1","M'gladbach","Stuttgart",2017,"H",1.68,3.95,4.95,"",NA
"2017-09-19","D1","Schalke 04","Bayern Munich",2017,"A",6.88,4.74,1.44,"",NA
"2017-09-19","D1","Wolfsburg","Werder Bremen",2017,"D",2.04,3.49,3.65,"",NA
"2017-09-19","D2","Holstein Kiel","St Pauli",2017,"A",1.79,3.46,4.42,"",NA
"2017-09-19","D2","Ingolstadt","Duisburg",2017,"D",1.64,3.75,5.09,"",NA
"2017-09-19","D2","Kaiserslautern","Erzgebirge Aue",2017,"A",2.22,3.06,3.37,"",NA
"2017-09-19","D2","Sandhausen","Union Berlin",2017,"H",2.67,3.21,2.59,"",NA
"2017-09-20","Allsvenskan","Halmstad","Kalmar",2017,"D",3.23,3.33,2.22,"",NA
"2017-09-20","Allsvenskan","Hammarby","Goteborg",2017,"H",2.22,3.37,3.2,"",NA
"2017-09-20","Allsvenskan","Jonkopings","Sirius",2017,"H",2.18,3.25,3.41,"",NA
"2017-09-20","Allsvenskan","Ostersunds","Malmo FF",2017,"D",2.5,3.36,2.74,"",NA
"2017-09-20","D1","FC Koln","Ein Frankfurt",2017,"A",2.83,3.15,2.62,"",NA
"2017-09-20","D1","Freiburg","Hannover",2017,"D",2.79,3.21,2.62,"",NA
"2017-09-20","D1","Hamburg","Dortmund",2017,"A",6.91,4.74,1.44,"",NA
"2017-09-20","D1","Hertha","Leverkusen",2017,"H",3.22,3.41,2.23,"",NA
"2017-09-20","D1","Mainz","Hoffenheim",2017,"A",2.67,3.46,2.57,"",NA
"2017-09-20","D2","Braunschweig","Greuther Furth",2017,"H",1.99,3.29,3.72,"",NA
"2017-09-20","D2","Dresden","Bielefeld",2017,"A",2.1,3.38,3.3,"",NA
"2017-09-20","D2","Fortuna Dusseldorf","Regensburg",2017,"H",1.7,3.7,4.61,"",NA
"2017-09-20","D2","Heidenheim","Darmstadt",2017,"D",2.41,3.13,2.91,"",NA
"2017-09-21","Allsvenskan","Orebro","AFC Eskilstuna",2017,"A",1.54,4.4,5.42,"",NA
"2017-09-21","Allsvenskan","Sundsvall","AIK",2017,"D",5.82,3.95,1.57,"",NA
"2017-09-21","D2","Nurnberg","Bochum",2017,"H",2.04,3.42,3.41,"",NA
"2017-09-22","D1","Bayern Munich","Wolfsburg",2017,"D",1.13,9.14,19.97,"",NA
"2017-09-22","D2","Duisburg","Holstein Kiel",2017,"A",2.76,3.36,2.42,"",NA
"2017-09-22","D2","Erzgebirge Aue","Sandhausen",2017,"H",2.47,3.1,2.89,"",NA
"2017-09-23","Allsvenskan","Halmstad","Norrkoping",2017,"H",4.24,3.74,1.79,"",NA
"2017-09-23","D1","Dortmund","M'gladbach",2017,"H",1.42,4.96,6.87,"",NA
"2017-09-23","D1","Hoffenheim","Schalke 04",2017,"H",2.21,3.47,3.21,"",NA
"2017-09-23","D1","Mainz","Hertha",2017,"H",2.19,3.26,3.46,"",NA
"2017-09-23","D1","RB Leipzig","Ein Frankfurt",2017,"H",1.69,3.83,5.04,"",NA
"2017-09-23","D1","Stuttgart","Augsburg",2017,"D",2.11,3.44,3.49,"",NA
"2017-09-23","D1","Werder Bremen","Freiburg",2017,"D",1.74,3.94,4.51,"",NA
"2017-09-23","D2","Bielefeld","Heidenheim",2017,"D",2.17,3.33,3.2,"",NA
"2017-09-23","D2","Regensburg","Braunschweig",2017,"H",2.81,3.32,2.4,"",NA
"2017-09-23","D2","St Pauli","Fortuna Dusseldorf",2017,"A",2.33,3.21,3,"",NA
"2017-09-23","E0","Burnley","Huddersfield",2017,"D",2.17,3.19,3.71,"",NA
"2017-09-23","E0","Everton","Bournemouth",2017,"H",1.68,3.83,5.34,"",NA
"2017-09-23","E0","Leicester","Liverpool",2017,"A",4.07,3.74,1.89,"",NA
"2017-09-23","E0","Man City","Crystal Palace",2017,"H",1.14,8.84,19.23,"",NA
"2017-09-23","E0","Southampton","Man United",2017,"A",5.08,3.69,1.73,"",NA
"2017-09-23","E0","Stoke","Chelsea",2017,"A",5.66,4.04,1.61,"",NA
"2017-09-23","E0","Swansea","Watford",2017,"A",2.36,3.26,3.17,"",NA
"2017-09-23","E0","West Ham","Tottenham",2017,"A",5.6,4.15,1.6,"",NA
"2017-09-23","E1","Aston Villa","Nott'm Forest",2017,"H",1.73,3.57,5.04,"",NA
"2017-09-23","E1","Bolton","Brentford",2017,"A",3.61,3.58,1.99,"",NA
"2017-09-23","E1","Derby","Birmingham",2017,"D",1.77,3.58,4.66,"",NA
"2017-09-23","E1","Fulham","Middlesbrough",2017,"D",2.29,3.29,3.14,"",NA
"2017-09-23","E1","Leeds","Ipswich",2017,"H",1.6,3.74,6,"",NA
"2017-09-23","E1","Norwich","Bristol City",2017,"D",1.94,3.66,3.68,"",NA
"2017-09-23","E1","Preston","Millwall",2017,"D",2,3.41,3.76,"",NA
"2017-09-23","E1","QPR","Burton",2017,"D",1.71,3.75,4.85,"",NA
"2017-09-23","E1","Reading","Hull",2017,"D",2.4,3.33,2.92,"",NA
"2017-09-23","E1","Sunderland","Cardiff",2017,"A",2.9,3.11,2.54,"",NA
"2017-09-23","E1","Wolves","Barnsley",2017,"H",1.42,4.55,7.55,"",NA
"2017-09-24","Allsvenskan","Djurgarden","Hammarby",2017,"D",1.61,3.99,5.27,"",NA
"2017-09-24","Allsvenskan","Kalmar","Ostersunds",2017,"H",2.64,3.28,2.66,"",NA
"2017-09-24","Allsvenskan","Hacken","AIK",2017,"A",2.62,3.22,2.71,"",NA
"2017-09-24","Allsvenskan","Jonkopings","Sundsvall",2017,"D",2.12,3.25,3.55,"",NA
"2017-09-24","D1","Hannover","FC Koln",2017,"D",1.97,3.42,3.95,"",NA
"2017-09-24","D1","Leverkusen","Hamburg",2017,"H",1.39,4.96,7.83,"",NA
"2017-09-24","D2","Bochum","Ingolstadt",2017,"H",2.65,3.26,2.56,"",NA
"2017-09-24","D2","Darmstadt","Dresden",2017,"D",2.01,3.43,3.51,"",NA
"2017-09-24","D2","Greuther Furth","Nurnberg",2017,"A",2.51,3.27,2.71,"",NA
"2017-09-24","E0","Brighton","Newcastle",2017,"H",2.7,3.1,2.83,"",NA
"2017-09-24","E1","Sheffield Weds","Sheffield United",2017,"A",2.06,3.18,3.85,"",NA
"2017-09-25","Allsvenskan","AFC Eskilstuna","Goteborg",2017,"H",3.3,3.63,2.08,"",NA
"2017-09-25","Allsvenskan","Malmo FF","Elfsborg",2017,"H",1.32,5.39,8.51,"",NA
"2017-09-25","Allsvenskan","Sirius","Orebro",2017,"A",2.11,3.73,3.14,"",NA
"2017-09-25","D2","Union Berlin","Kaiserslautern",2017,"H",1.68,3.61,4.97,"",NA
"2017-09-25","E0","Arsenal","West Brom",2017,"H",1.34,5.22,9.49,"",NA
"2017-09-26","E1","Barnsley","QPR",2017,"D",2.54,3.45,2.68,"",NA
"2017-09-26","E1","Brentford","Derby",2017,"D",2.25,3.51,3.07,"",NA
"2017-09-26","E1","Bristol City","Bolton",2017,"H",1.48,4.35,6.6,"",NA
"2017-09-26","E1","Burton","Aston Villa",2017,"A",4.08,3.43,1.92,"",NA
"2017-09-26","E1","Cardiff","Leeds",2017,"H",2.04,3.41,3.68,"",NA
"2017-09-26","E1","Hull","Preston",2017,"A",2.23,3.34,3.25,"",NA
"2017-09-26","E1","Ipswich","Sunderland",2017,"H",2.41,3.19,3.04,"",NA
"2017-09-26","E1","Middlesbrough","Norwich",2017,"A",1.93,3.46,4.02,"",NA
"2017-09-26","E1","Millwall","Reading",2017,"H",2.06,3.32,3.69,"",NA
"2017-09-26","E1","Nott'm Forest","Fulham",2017,"A",3.12,3.43,2.24,"",NA
"2017-09-27","E1","Birmingham","Sheffield Weds",2017,"H",2.85,3.13,2.54,"",NA
"2017-09-27","E1","Sheffield United","Wolves",2017,"H",2.84,3.21,2.52,"",NA
"2017-09-29","Allsvenskan","Goteborg","Sirius",2017,"H",1.72,3.9,4.54,"",NA
"2017-09-29","D1","Schalke 04","Leverkusen",2017,"D",2.42,3.42,2.87,"",NA
"2017-09-29","D2","Ingolstadt","Darmstadt",2017,"H",1.88,3.46,3.95,"",NA
"2017-09-29","D2","Kaiserslautern","Greuther Furth",2017,"H",2.49,3.11,2.85,"",NA
"2017-09-29","E1","QPR","Fulham",2017,"A",3.09,3.46,2.24,"",NA
"2017-09-30","Allsvenskan","AFC Eskilstuna","Jonkopings",2017,"D",2.28,3.31,3.15,"",NA
"2017-09-30","D1","Augsburg","Dortmund",2017,"A",6.68,4.45,1.47,"",NA
"2017-09-30","D1","Ein Frankfurt","Stuttgart",2017,"H",1.93,3.47,4.01,"",NA
"2017-09-30","D1","Hamburg","Werder Bremen",2017,"D",2.64,3.32,2.65,"",NA
"2017-09-30","D1","M'gladbach","Hannover",2017,"H",1.72,3.77,4.77,"",NA
"2017-09-30","D1","Wolfsburg","Mainz",2017,"D",2.07,3.36,3.61,"",NA
"2017-09-30","D2","Erzgebirge Aue","Union Berlin",2017,"A",2.75,3.18,2.5,"",NA
"2017-09-30","D2","Holstein Kiel","Bochum",2017,"H",1.88,3.52,3.87,"",NA
"2017-09-30","D2","Nurnberg","Bielefeld",2017,"A",1.81,3.58,4.11,"",NA
"2017-09-30","E0","Bournemouth","Leicester",2017,"D",2.78,3.36,2.53,"",NA
"2017-09-30","E0","Chelsea","Man City",2017,"A",2.78,3.44,2.49,"",NA
"2017-09-30","E0","Huddersfield","Tottenham",2017,"A",8.47,4.7,1.39,"",NA
"2017-09-30","E0","Man United","Crystal Palace",2017,"H",1.17,7.29,17.9,"",NA
"2017-09-30","E0","Stoke","Southampton",2017,"H",2.9,3.22,2.51,"",NA
"2017-09-30","E0","West Brom","Watford",2017,"D",2.24,3.14,3.49,"",NA
"2017-09-30","E0","West Ham","Swansea",2017,"H",1.86,3.46,4.47,"",NA
"2017-09-30","E1","Aston Villa","Bolton",2017,"H",1.36,4.67,8.94,"",NA
"2017-09-30","E1","Burton","Wolves",2017,"A",4.77,3.5,1.76,"",NA
"2017-09-30","E1","Cardiff","Derby",2017,"D",2.01,3.35,3.75,"",NA
"2017-09-30","E1","Hull","Birmingham",2017,"H",1.94,3.43,3.9,"",NA
"2017-09-30","E1","Ipswich","Bristol City",2017,"A",3,3.25,2.36,"",NA
"2017-09-30","E1","Middlesbrough","Brentford",2017,"D",1.91,3.53,3.93,"",NA
"2017-09-30","E1","Millwall","Barnsley",2017,"A",1.66,3.81,4.99,"",NA
"2017-09-30","E1","Nott'm Forest","Sheffield United",2017,"H",2.57,3.16,2.79,"",NA
"2017-09-30","E1","Preston","Sunderland",2017,"D",1.85,3.5,4.2,"",NA
"2017-09-30","E1","Reading","Norwich",2017,"A",2.64,3.34,2.6,"",NA
"2017-10-01","Allsvenskan","Malmo FF","Halmstad",2017,"H",1.15,7.83,16.7,"",NA
"2017-10-01","Allsvenskan","Ostersunds","Hacken",2017,"D",1.84,3.69,4.14,"",NA
"2017-10-01","Allsvenskan","Sundsvall","Djurgarden",2017,"A",4.66,3.76,1.74,"",NA
"2017-10-01","Allsvenskan","AIK","Elfsborg",2017,"H",1.34,5.09,8.84,"",NA
"2017-10-01","Allsvenskan","Hammarby","Norrkoping",2017,"A",2.4,3.47,2.84,"",NA
"2017-10-01","Allsvenskan","Orebro","Kalmar",2017,"H",2.37,3.41,2.92,"",NA
"2017-10-01","D1","FC Koln","RB Leipzig",2017,"A",3.67,3.49,2,"",NA
"2017-10-01","D1","Freiburg","Hoffenheim",2017,"H",3.5,3.56,2.04,"",NA
"2017-10-01","D1","Hertha","Bayern Munich",2017,"D",8.43,4.74,1.38,"",NA
"2017-10-01","D2","Braunschweig","St Pauli",2017,"A",2.45,3.16,2.83,"",NA
"2017-10-01","D2","Heidenheim","Dresden",2017,"A",2.23,3.29,3.11,"",NA
"2017-10-01","D2","Sandhausen","Regensburg",2017,"H",1.82,3.44,4.26,"",NA
"2017-10-01","E0","Arsenal","Brighton",2017,"H",1.24,6.16,12.23,"",NA
"2017-10-01","E0","Everton","Burnley",2017,"A",1.65,3.71,5.74,"",NA
"2017-10-01","E0","Newcastle","Liverpool",2017,"D",4.82,3.9,1.71,"",NA
"2017-10-01","E1","Sheffield Weds","Leeds",2017,"H",2.29,3.27,3.12,"",NA
"2017-10-02","D2","Fortuna Dusseldorf","Duisburg",2017,"H",1.76,3.6,4.34,"",NA
"2017-10-13","D1","Stuttgart","FC Koln",2017,"H",1.88,3.55,4.22,"",NA
"2017-10-13","D2","Duisburg","Braunschweig",2017,"D",2.15,3.43,3.2,"",NA
"2017-10-13","D2","St Pauli","Kaiserslautern",2017,"D",1.82,3.38,4.46,"",NA
"2017-10-13","E1","Birmingham","Cardiff",2017,"H",3.38,3.27,2.21,"",NA
"2017-10-13","E1","Bristol City","Burton",2017,"D",1.43,4.43,7.28,"",NA
"2017-10-14","Allsvenskan","Halmstad","Goteborg",2017,"A",3.44,3.54,2.03,"",NA
"2017-10-14","Allsvenskan","Hacken","AFC Eskilstuna",2017,"H",1.41,4.82,7.02,"",NA
"2017-10-14","Allsvenskan","Ostersunds","Orebro",2017,"H",1.53,4.44,5.53,"",NA
"2017-10-14","D1","Bayern Munich","Freiburg",2017,"H",1.08,11.91,25.54,"",NA
"2017-10-14","D1","Dortmund","RB Leipzig",2017,"A",1.52,4.47,5.9,"",NA
"2017-10-14","D1","Hannover","Ein Frankfurt",2017,"A",2.45,3.17,3.05,"",NA
"2017-10-14","D1","Hertha","Schalke 04",2017,"A",2.59,3.17,2.87,"",NA
"2017-10-14","D1","Hoffenheim","Augsburg",2017,"D",1.81,3.73,4.32,"",NA
"2017-10-14","D1","Mainz","Hamburg",2017,"H",1.73,3.69,4.99,"",NA
"2017-10-14","D2","Bielefeld","Fortuna Dusseldorf",2017,"A",2.44,3.25,2.8,"",NA
"2017-10-14","D2","Bochum","Sandhausen",2017,"H",2.21,3.22,3.21,"",NA
"2017-10-14","D2","Dresden","Ingolstadt",2017,"D",3.05,3.27,2.27,"",NA
"2017-10-14","E0","Burnley","West Ham",2017,"D",2.67,3.18,2.78,"",NA
"2017-10-14","E0","Crystal Palace","Chelsea",2017,"H",8.46,4.67,1.4,"",NA
"2017-10-14","E0","Liverpool","Man United",2017,"D",2.71,3.26,2.7,"",NA
"2017-10-14","E0","Man City","Stoke",2017,"H",1.14,8.69,18.5,"",NA
"2017-10-14","E0","Swansea","Huddersfield",2017,"H",2.15,3.13,3.78,"",NA
"2017-10-14","E0","Tottenham","Bournemouth",2017,"H",1.2,7.1,13.4,"",NA
"2017-10-14","E0","Watford","Arsenal",2017,"H",5.17,4.18,1.63,"",NA
"2017-10-14","E1","Barnsley","Middlesbrough",2017,"D",3.92,3.47,1.93,"",NA
"2017-10-14","E1","Bolton","Sheffield Weds",2017,"H",4.01,3.29,1.97,"",NA
"2017-10-14","E1","Brentford","Millwall",2017,"H",1.91,3.56,3.89,"",NA
"2017-10-14","E1","Fulham","Preston",2017,"D",1.99,3.52,3.62,"",NA
"2017-10-14","E1","Leeds","Reading",2017,"A",1.93,3.45,3.93,"",NA
"2017-10-14","E1","Norwich","Hull",2017,"D",1.96,3.6,3.64,"",NA
"2017-10-14","E1","Sheffield United","Ipswich",2017,"H",1.74,3.63,4.73,"",NA
"2017-10-14","E1","Sunderland","QPR",2017,"D",2.17,3.33,3.33,"",NA
"2017-10-14","E1","Wolves","Aston Villa",2017,"H",2.09,3.27,3.63,"",NA
"2017-10-15","Allsvenskan","AIK","Jonkopings",2017,"H",1.3,5.24,10.09,"",NA
"2017-10-15","Allsvenskan","Elfsborg","Sundsvall",2017,"H",1.79,3.87,4.13,"",NA
"2017-10-15","Allsvenskan","Sirius","Djurgarden",2017,"H",5.46,4.39,1.54,"",NA
"2017-10-15","D1","Leverkusen","Wolfsburg",2017,"D",1.56,4.23,5.67,"",NA
"2017-10-15","D1","Werder Bremen","M'gladbach",2017,"A",2.67,3.5,2.53,"",NA
"2017-10-15","D2","Greuther Furth","Erzgebirge Aue",2017,"H",2.16,3.2,3.32,"",NA
"2017-10-15","D2","Heidenheim","Holstein Kiel",2017,"A",3.31,3.33,2.11,"",NA
"2017-10-15","D2","Regensburg","Union Berlin",2017,"A",3.41,3.46,2.02,"",NA
"2017-10-15","E0","Brighton","Everton",2017,"D",3.19,3.14,2.41,"",NA
"2017-10-15","E0","Southampton","Newcastle",2017,"D",1.85,3.49,4.5,"",NA
"2017-10-15","E1","Derby","Nott'm Forest",2017,"H",1.79,3.63,4.41,"",NA
"2017-10-16","Allsvenskan","Kalmar","Hammarby",2017,"H",1.91,3.55,3.91,"",NA
"2017-10-16","Allsvenskan","Norrkoping","Malmo FF",2017,"A",3.72,3.81,1.89,"",NA
"2017-10-16","D2","Darmstadt","Nurnberg",2017,"A",2.37,3.33,2.83,"",NA
"2017-10-16","E0","Leicester","West Brom",2017,"D",2.01,3.32,3.99,"",NA
"2017-10-20","Allsvenskan","Orebro","Halmstad",2017,"A",1.74,4.01,4.21,"",NA
"2017-10-20","D1","Schalke 04","Mainz",2017,"H",1.79,3.62,4.64,"",NA
"2017-10-20","D2","Fortuna Dusseldorf","Darmstadt",2017,"H",1.72,3.76,4.51,"",NA
"2017-10-20","D2","Ingolstadt","Heidenheim",2017,"H",1.55,3.97,5.74,"",NA
"2017-10-20","E0","West Ham","Brighton",2017,"A",1.82,3.42,4.96,"",NA
