"Date","Div","Season","Res","Odds","OddsDraw","OddsOpp","Team","Facing","H_A","Win","Draw","Lost","Odds_Intervall","Country","NrWin","NrDraw","NrLost","WinPerc","DrawPerc","LostPerc","Matchday","NrWinL5","NrDrawL5","NrLostL5","L5WinPerc","L5DrawPerc","L5LostPerc","NrWin_H_A","NrDraw_H_A","NrLost_H_A","H_A_WinPerc","H_A_DrawPerc","H_A_LostPerc"
"2017-05-20","Allsvenskan",2017,"Draw",2.24,3.33,3.14,"Halmstad","Orebro","H",0,1,0,"(2,2.5]","SE",1,2,6,0.111111111111111,0.222222222222222,0.666666666666667,10,0,0,5,0,0,1,1,0,4,0.2,0,0.8
"2017-05-27","Allsvenskan",2017,"Lost",8.22,5.08,1.34,"Halmstad","Norrkoping","A",0,0,1,"(5,10]","SE",1,3,6,0.1,0.3,0.6,11,0,1,4,0,0.2,0.8,0,2,2,0,0.5,0.5
"2017-06-04","Allsvenskan",2017,"Lost",4.75,3.7,1.71,"Halmstad","Sirius","A",0,0,1,"(4,5]","SE",1,3,7,0.0909090909090909,0.272727272727273,0.636363636363636,12,0,1,4,0,0.2,0.8,0,2,3,0,0.4,0.6
"2017-07-01","Allsvenskan",2017,"Draw",3.12,3.45,2.21,"Halmstad","Elfsborg","H",0,1,0,"(3,3.5]","SE",1,3,8,0.0833333333333333,0.25,0.666666666666667,13,0,1,4,0,0.2,0.8,1,1,4,0.166666666666667,0.166666666666667,0.666666666666667
"2017-07-10","Allsvenskan",2017,"Draw",6.52,4.2,1.49,"Halmstad","Goteborg","A",0,1,0,"(5,10]","SE",1,4,8,0.0769230769230769,0.307692307692308,0.615384615384615,14,0,2,3,0,0.4,0.6,0,2,4,0,0.333333333333333,0.666666666666667
"2017-07-15","Allsvenskan",2017,"Lost",3.09,3.23,2.32,"Halmstad","Sundsvall","A",0,0,1,"(3,3.5]","SE",1,5,8,0.0714285714285714,0.357142857142857,0.571428571428571,15,0,3,2,0,0.6,0.4,0,3,4,0,0.428571428571429,0.571428571428571
"2017-07-22","Allsvenskan",2017,"Draw",1.98,3.33,3.87,"Halmstad","Sundsvall","H",0,1,0,"(1.5,2]","SE",1,5,9,0.0666666666666667,0.333333333333333,0.6,16,0,2,3,0,0.4,0.6,1,2,4,0.142857142857143,0.285714285714286,0.571428571428571
"2017-07-30","Allsvenskan",2017,"Draw",6.64,4.29,1.47,"Halmstad","Ostersunds","A",0,1,0,"(5,10]","SE",1,6,9,0.0625,0.375,0.5625,17,0,3,2,0,0.6,0.4,0,3,5,0,0.375,0.625
"2017-08-05","Allsvenskan",2017,"Win",2.32,3.12,3.21,"Halmstad","Jonkopings","H",1,0,0,"(2,2.5]","SE",1,7,9,0.0588235294117647,0.411764705882353,0.529411764705882,18,0,4,1,0,0.8,0.2,1,3,4,0.125,0.375,0.5
"2017-08-12","Allsvenskan",2017,"Lost",2.37,3.29,2.97,"Halmstad","Sirius","H",0,0,1,"(2,2.5]","SE",2,7,9,0.111111111111111,0.388888888888889,0.5,19,1,3,1,0.2,0.6,0.2,2,3,4,0.222222222222222,0.333333333333333,0.444444444444444
"2017-08-20","Allsvenskan",2017,"Lost",7.6,4.72,1.39,"Halmstad","Djurgarden","A",0,0,1,"(5,10]","SE",2,7,10,0.105263157894737,0.368421052631579,0.526315789473684,20,1,2,2,0.2,0.4,0.4,0,4,5,0,0.444444444444444,0.555555555555556
"2017-08-27","Allsvenskan",2017,"Lost",5.6,4.17,1.56,"Halmstad","Elfsborg","A",0,0,1,"(5,10]","SE",2,7,11,0.1,0.35,0.55,21,1,2,2,0.2,0.4,0.4,0,4,6,0,0.4,0.6
"2017-09-10","Allsvenskan",2017,"Lost",4.07,3.48,1.91,"Halmstad","Hacken","H",0,0,1,"(4,5]","SE",2,7,12,0.0952380952380952,0.333333333333333,0.571428571428571,22,1,1,3,0.2,0.2,0.6,2,3,5,0.2,0.3,0.5
"2017-09-17","Allsvenskan",2017,"Lost",11.51,5.1,1.29,"Halmstad","AIK","A",0,0,1,"(10,100]","SE",2,7,13,0.0909090909090909,0.318181818181818,0.590909090909091,23,1,0,4,0.2,0,0.8,0,4,7,0,0.363636363636364,0.636363636363636
"2017-09-20","Allsvenskan",2017,"Draw",3.23,3.33,2.22,"Halmstad","Kalmar","H",0,1,0,"(3,3.5]","SE",2,7,14,0.0869565217391304,0.304347826086957,0.608695652173913,24,0,0,5,0,0,1,2,3,6,0.181818181818182,0.272727272727273,0.545454545454545
"2017-09-23","Allsvenskan",2017,"Win",4.24,3.74,1.79,"Halmstad","Norrkoping","H",1,0,0,"(4,5]","SE",2,8,14,0.0833333333333333,0.333333333333333,0.583333333333333,25,0,1,4,0,0.2,0.8,2,4,6,0.166666666666667,0.333333333333333,0.5
"2017-10-01","Allsvenskan",2017,"Lost",16.7,7.83,1.15,"Halmstad","Malmo FF","A",0,0,1,"(10,100]","SE",3,8,14,0.12,0.32,0.56,26,1,1,3,0.2,0.2,0.6,0,4,8,0,0.333333333333333,0.666666666666667
"2017-10-14","Allsvenskan",2017,"Lost",3.44,3.54,2.03,"Halmstad","Goteborg","H",0,0,1,"(3,3.5]","SE",3,8,15,0.115384615384615,0.307692307692308,0.576923076923077,27,1,1,3,0.2,0.2,0.6,3,4,6,0.230769230769231,0.307692307692308,0.461538461538462
"2017-10-20","Allsvenskan",2017,"Win",4.21,4.01,1.74,"Halmstad","Orebro","A",1,0,0,"(4,5]","SE",3,8,16,0.111111111111111,0.296296296296296,0.592592592592593,28,1,1,3,0.2,0.2,0.6,0,4,9,0,0.307692307692308,0.692307692307692
"2017-10-28","Allsvenskan",2017,"Draw",1.9,3.69,3.77,"Halmstad","AFC Eskilstuna","H",0,1,0,"(1.5,2]","SE",4,8,16,0.142857142857143,0.285714285714286,0.571428571428571,29,2,1,2,0.4,0.2,0.4,3,4,7,0.214285714285714,0.285714285714286,0.5
"2017-11-05","Allsvenskan",2017,"Win",6.48,4.67,1.45,"Halmstad","Hammarby","A",1,0,0,"(5,10]","SE",4,9,16,0.137931034482759,0.310344827586207,0.551724137931034,30,2,1,2,0.4,0.2,0.4,1,4,9,0.0714285714285714,0.285714285714286,0.642857142857143
"2008-08-15","D1",2008,"Draw",5.23,3.55,1.64,"Hamburg","Bayern Munich","A",0,1,0,"(5,10]","DE",NA,NA,NA,0,0,0,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2008-08-23","D1",2008,"Win",1.43,4.07,7.44,"Hamburg","Karlsruhe","H",1,0,0,"(1,1.5]","DE",0,1,0,0,1,0,2,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2008-08-30","D1",2008,"Win",1.98,3.28,3.63,"Hamburg","Bielefeld","A",1,0,0,"(1.5,2]","DE",1,1,0,0.5,0.5,0,3,NA,NA,NA,0,0,0,0,1,0,0,1,0
"2008-09-13","D1",2008,"Win",2.02,3.26,3.5,"Hamburg","Leverkusen","H",1,0,0,"(2,2.5]","DE",2,1,0,0.666666666666667,0.333333333333333,0,4,NA,NA,NA,0,0,0,1,0,0,1,0,0
"2008-09-21","D1",2008,"Lost",2.77,3.23,2.42,"Hamburg","Wolfsburg","A",0,0,1,"(2.5,3]","DE",3,1,0,0.75,0.25,0,5,NA,NA,NA,0,0,0,1,1,0,0.5,0.5,0
"2008-09-27","D1",2008,"Win",1.42,4.05,7.46,"Hamburg","M'gladbach","H",1,0,0,"(1,1.5]","DE",3,1,1,0.6,0.2,0.2,6,3,1,1,0.6,0.2,0.2,2,0,0,1,0,0
"2008-10-05","D1",2008,"Win",1.99,3.28,3.59,"Hamburg","Cottbus","A",1,0,0,"(1.5,2]","DE",4,1,1,0.666666666666667,0.166666666666667,0.166666666666667,7,4,0,1,0.8,0,0.2,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333
"2008-10-19","D1",2008,"Draw",2.24,3.22,3.05,"Hamburg","Schalke 04","H",0,1,0,"(2,2.5]","DE",5,1,1,0.714285714285714,0.142857142857143,0.142857142857143,8,4,0,1,0.8,0,0.2,3,0,0,1,0,0
"2008-10-26","D1",2008,"Lost",2.57,3.25,2.59,"Hamburg","Hoffenheim","A",0,0,1,"(2.5,3]","DE",5,2,1,0.625,0.25,0.125,9,3,1,1,0.6,0.2,0.2,2,1,1,0.5,0.25,0.25
"2008-10-29","D1",2008,"Win",2,3.28,3.56,"Hamburg","Stuttgart","H",1,0,0,"(1.5,2]","DE",5,2,2,0.555555555555556,0.222222222222222,0.222222222222222,10,2,1,2,0.4,0.2,0.4,3,1,0,0.75,0.25,0
"2008-11-01","D1",2008,"Lost",2.16,3.28,3.15,"Hamburg","Hannover","A",0,0,1,"(2,2.5]","DE",6,2,2,0.6,0.2,0.2,11,3,1,1,0.6,0.2,0.2,2,1,2,0.4,0.2,0.4
"2008-11-08","D1",2008,"Win",1.79,3.41,4.31,"Hamburg","Dortmund","H",1,0,0,"(1.5,2]","DE",6,2,3,0.545454545454545,0.181818181818182,0.272727272727273,12,2,1,2,0.4,0.2,0.4,4,1,0,0.8,0.2,0
"2008-11-15","D1",2008,"Lost",2.7,3.23,2.49,"Hamburg","Hertha","A",0,0,1,"(2.5,3]","DE",7,2,3,0.583333333333333,0.166666666666667,0.25,13,2,1,2,0.4,0.2,0.4,2,1,3,0.333333333333333,0.166666666666667,0.5
"2008-11-23","D1",2008,"Win",2.37,3.31,2.79,"Hamburg","Werder Bremen","H",1,0,0,"(2,2.5]","DE",7,2,4,0.538461538461538,0.153846153846154,0.307692307692308,14,2,0,3,0.4,0,0.6,5,1,0,0.833333333333333,0.166666666666667,0
"2008-11-30","D1",2008,"Draw",2.16,3.23,3.2,"Hamburg","Bochum","A",0,1,0,"(2,2.5]","DE",8,2,4,0.571428571428571,0.142857142857143,0.285714285714286,15,3,0,2,0.6,0,0.4,2,1,4,0.285714285714286,0.142857142857143,0.571428571428571
"2008-12-07","D1",2008,"Win",2.34,3.25,2.89,"Hamburg","FC Koln","A",1,0,0,"(2,2.5]","DE",8,3,4,0.533333333333333,0.2,0.266666666666667,16,2,1,2,0.4,0.2,0.4,2,2,4,0.25,0.25,0.5
"2008-12-13","D1",2008,"Win",1.42,4.19,7.51,"Hamburg","Ein Frankfurt","H",1,0,0,"(1,1.5]","DE",9,3,4,0.5625,0.1875,0.25,17,3,1,1,0.6,0.2,0.2,6,1,0,0.857142857142857,0.142857142857143,0
"2009-01-30","D1",2008,"Win",3.61,3.33,2,"Hamburg","Bayern Munich","H",1,0,0,"(3.5,4]","DE",10,3,4,0.588235294117647,0.176470588235294,0.235294117647059,18,3,1,1,0.6,0.2,0.2,7,1,0,0.875,0.125,0
"2009-02-07","D1",2008,"Lost",1.93,3.29,3.82,"Hamburg","Karlsruhe","A",0,0,1,"(1.5,2]","DE",11,3,4,0.611111111111111,0.166666666666667,0.222222222222222,19,4,1,0,0.8,0.2,0,3,2,4,0.333333333333333,0.222222222222222,0.444444444444444
"2009-02-15","D1",2008,"Win",1.45,3.94,7.23,"Hamburg","Bielefeld","H",1,0,0,"(1,1.5]","DE",11,3,5,0.578947368421053,0.157894736842105,0.263157894736842,20,3,1,1,0.6,0.2,0.2,8,1,0,0.888888888888889,0.111111111111111,0
"2009-02-22","D1",2008,"Win",3.35,3.31,2.09,"Hamburg","Leverkusen","A",1,0,0,"(3,3.5]","DE",12,3,5,0.6,0.15,0.25,21,4,0,1,0.8,0,0.2,3,2,5,0.3,0.2,0.5
"2009-03-01","D1",2008,"Lost",1.87,3.4,3.97,"Hamburg","Wolfsburg","H",0,0,1,"(1.5,2]","DE",13,3,5,0.619047619047619,0.142857142857143,0.238095238095238,22,4,0,1,0.8,0,0.2,9,1,0,0.9,0.1,0
"2009-03-07","D1",2008,"Lost",2.13,3.3,3.3,"Hamburg","M'gladbach","A",0,0,1,"(2,2.5]","DE",13,3,6,0.590909090909091,0.136363636363636,0.272727272727273,23,3,0,2,0.6,0,0.4,4,2,5,0.363636363636364,0.181818181818182,0.454545454545455
"2009-03-15","D1",2008,"Win",1.41,4.13,7.81,"Hamburg","Cottbus","H",1,0,0,"(1,1.5]","DE",13,3,7,0.565217391304348,0.130434782608696,0.304347826086957,24,2,0,3,0.4,0,0.6,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909
"2009-03-22","D1",2008,"Win",3.27,3.25,2.15,"Hamburg","Schalke 04","A",1,0,0,"(3,3.5]","DE",14,3,7,0.583333333333333,0.125,0.291666666666667,25,3,0,2,0.6,0,0.4,4,2,6,0.333333333333333,0.166666666666667,0.5
"2009-04-04","D1",2008,"Win",1.78,3.43,4.45,"Hamburg","Hoffenheim","H",1,0,0,"(1.5,2]","DE",15,3,7,0.6,0.12,0.28,26,3,0,2,0.6,0,0.4,10,1,1,0.833333333333333,0.0833333333333333,0.0833333333333333
"2009-04-12","D1",2008,"Lost",3.3,3.3,2.12,"Hamburg","Stuttgart","A",0,0,1,"(3,3.5]","DE",16,3,7,0.615384615384615,0.115384615384615,0.269230769230769,27,3,0,2,0.6,0,0.4,5,2,6,0.384615384615385,0.153846153846154,0.461538461538462
"2009-04-19","D1",2008,"Win",1.46,4.04,7.08,"Hamburg","Hannover","H",1,0,0,"(1,1.5]","DE",16,3,8,0.592592592592593,0.111111111111111,0.296296296296296,28,3,0,2,0.6,0,0.4,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769
"2009-04-25","D1",2008,"Lost",3.03,3.28,2.26,"Hamburg","Dortmund","A",0,0,1,"(3,3.5]","DE",17,3,8,0.607142857142857,0.107142857142857,0.285714285714286,29,4,0,1,0.8,0,0.2,5,2,7,0.357142857142857,0.142857142857143,0.5
"2009-05-03","D1",2008,"Draw",1.94,3.34,3.79,"Hamburg","Hertha","H",0,1,0,"(1.5,2]","DE",17,3,9,0.586206896551724,0.103448275862069,0.310344827586207,30,3,0,2,0.6,0,0.4,12,1,1,0.857142857142857,0.0714285714285714,0.0714285714285714
